front_id,back_id,labels
80000260,80026023,0
80259103,80025984,0
80280134,80280138,1
1013516,1013956,1
20005456,20005430,1
20005530,20005379,1
80025909,80025987,1
20005533,20005650,1
20005533,20005650,1
149,169,0
1341262,1245735,0
969188,972030,1
80025981,80025944,0
60006044,60006043,0
20005491,20005394,0
652034,716756,1
80028087,80028067,0
36,160,0
187,139,1
80002803,80028086,1
20005825,20005813,0
1341244,1341697,1
80025939,80025987,1
80028097,80028079,0
50002629,50002254,0
80025981,80025974,0
80259165,80025993,0
50002133,50002110,1
20005717,20005713,1
80280001,80028036,0
1198813,1198465,0
60005909,60059011,1
60006399,60006393,0
60016935,60001695,0
1012890,1014994,0
6,104,1
80259131,80259151,1
80259103,80025916,0
1198409,1197191,1
20005729,20005723,1
150,8,0
50002111,50002204,0
80025981,80025997,1
20005683,20005722,0
1198351,1198265,0
20005508,20005472,0
20,160,1
80280001,80028066,0
20005683,20005728,1
20005724,20005729,1
80026095,80026084,0
1198794,1198880,1
716628,740209,1
80259104,80025987,0
80280139,80280137,0
32,209,0
80259167,80259138,0
80280011,80028078,0
80026036,80026054,1
80028062,80028056,0
15,166,1
50001948,50000771,1
80025966,80259166,1
80025999,80259114,1
80259016,80259177,1
20005523,20325061,0
20005678,20005694,0
60016957,60001697,0
80280119,80028059,0
80025978,80259176,1
66,104,1
156,167,0
20005751,20005431,1
785499,785550,1
80280135,80028036,0
80025931,80025917,0
80025996,80259166,1
58,94,0
20005750,20005423,0
20005750,20005423,0
935707,935940,0
80259172,80259122,0
80025929,80025941,1
80025948,80259125,1
80280135,80028066,0
969497,969081,1
969440,969304,0
1341308,1341011,1
1341308,1341011,1
1341308,1341011,1
1341308,1341011,1
60016926,60016933,1
20005447,20005758,0
1198532,1198704,0
1198759,1198239,1
1015275,882310,1
1015275,882310,1
1015275,882310,1
75,166,1
20005683,20005684,0
20005530,20005376,0
60016943,60016938,0
20005453,20005750,1
20005453,20005750,1
80028023,80028022,0
20005766,20005430,0
80025955,80259141,1
1198690,1198260,1
80280151,80028073,0
80028063,80028059,0
1198620,1198276,0
60016949,60016933,0
80028036,80028079,1
785869,785365,0
20005369,20005648,1
552860,552593,0
740227,740165,0
20005533,20005463,1
29,72,0
80026087,80026023,0
80280113,80280013,1
552808,552394,0
20005525,20005512,0
75,74,0
24,148,0
1341815,1341326,1
50002092,50002673,1
20005505,20005485,1
935898,935938,1
20005558,20319537,1
80259178,80259184,1
695867,740180,1
14,166,0
129,132,1
1198532,1197219,1
935965,935847,1
24,44,0
80026081,80002602,0
80259189,80259132,0
60006104,60006109,1
20005771,20005762,1
20005766,20005418,1
1341978,1341207,0
80259158,80025935,0
80026007,80026092,1
80026048,80026093,1
972175,972081,1
14,196,0
1198564,1198912,0
1198564,1198650,0
80280101,80280137,1
881659,935929,1
881659,935929,1
881659,935929,1
881659,935929,1
881659,935929,1
24,208,0
76,175,0
80026098,80026002,0
20005783,20005440,0
80280101,80028046,0
935761,935801,1
80025981,80259102,1
50001926,50003269,1
20005428,20005412,0
80280112,80028099,0
80280014,80280116,0
20005546,20005375,0
80002805,80028079,1
80259112,80025993,0
20005525,20005490,1
20005717,20005660,1
935929,935735,1
50002654,50002668,1
51,6,0
50002090,50003269,1
80028096,80028076,0
20005671,20005665,1
80002597,80259163,1
80026008,80026047,1
50002048,50000764,1
60006368,60006365,0
152,226,1
935697,935735,1
1340644,1341598,1
20005676,20005724,0
224,102,1
969063,969252,0
80026001,80026007,1
1340189,1341957,1
1014095,1013216,0
969455,972051,1
1198474,1198822,1
80028008,80280128,1
20005681,20005678,0
41,54,0
80280148,80280116,0
20005529,20005558,1
80026015,80026063,1
80028026,80280118,1
80259175,80025945,0
33,103,1
80026058,80002605,0
103,167,0
60016950,60001699,0
1247036,1341920,1
80280134,80028003,0
80026074,80026068,0
80259016,80025934,0
80280111,80280154,1
1198889,1198803,0
80280128,80028038,0
80280129,80028079,0
80280148,80280012,0
20005681,20005708,0
80259013,80259176,1
20005542,20005389,1
729476,785851,1
20005726,20005698,1
1198526,1197268,1
121,108,1
20005507,20005371,0
20005781,20005405,1
20005781,20005405,1
60016957,60016939,0
20005523,20005476,0
20005523,20005476,0
80028018,80028068,1
1013647,970466,1
1013647,970466,1
1013647,970466,1
1013647,970466,1
972123,969342,0
80259165,80259124,0
80259016,80025964,0
20005533,20005488,0
20005533,20005488,0
552334,552280,0
80280145,80028086,0
79,232,1
6,165,0
20005415,20005405,1
60006368,60006369,1
80028008,80028072,1
175,54,0
125,169,0
80280155,80028098,0
1014088,1015851,1
80025903,80025956,1
80002601,80026073,1
60016952,60016917,0
60005809,60005803,0
63,220,0
80025967,80025956,0
60016912,60016910,0
1198541,1198713,0
86,248,1
73,232,0
1245886,1341033,1
935699,935891,1
20005385,20005539,1
20005765,20005760,1
20005447,20324638,0
50002326,50002666,1
63,250,0
20005552,20005652,1
1198290,1198204,0
80028033,80028078,1
785632,785442,0
20005770,20005777,0
60000951,60000952,1
60000951,60000952,1
969440,972011,1
60006215,60006213,0
20005512,20005472,1
73,0,0
1245711,1341567,1
20005553,20005473,1
80025978,80025905,0
20005781,20005434,0
20005681,20005658,1
117,69,1
1198541,1197279,1
80002597,80002594,0
187,208,0
50002094,50002666,1
151,218,0
80028063,80028078,1
1014976,1015858,1
197,220,0
1197217,1198357,1
20005695,20005714,1
80026028,80002602,0
936014,935780,0
60001696,60016920,1
20005672,20005730,1
80026096,80026032,0
122,39,1
80259136,80259132,0
20005711,20005658,1
80259109,80259152,1
20005525,20005653,1
152,27,0
13,254,1
80026085,80026009,0
785553,785597,1
1014554,1013235,0
197,250,0
20005514,20005494,1
60006335,60006339,1
1198902,1197234,1
80026096,80026062,0
152,39,1
60006101,60006108,1
50002221,50002225,1
80000259,80259159,0
18,251,0
80259168,80259116,0
20005448,20005414,0
1341115,1341935,1
80025966,80025984,1
80259167,80025944,0
1013691,1015894,1
1198302,1198388,0
1197183,1198744,0
110,163,1
1197183,1198482,0
80026096,80026092,0
1095398,1095482,1
1198659,1198573,1
50000761,50002661,1
80002603,80026007,0
80000259,80259189,0
80028018,80002805,1
80280121,80028078,0
20005448,20005444,0
20005448,20005444,0
969505,969298,1
50002057,50003268,1
596819,596628,0
80028032,80280126,1
935725,936037,1
60016927,60016945,1
66,214,1
214,112,1
1198671,1198933,1
969406,969477,1
80028085,80280137,1
1013462,1013023,0
20005449,20005777,0
152,251,0
80028027,80280132,1
60016951,60016922,0
80002592,80259116,1
214,230,0
80280142,80028039,0
50,33,0
60016950,60016911,0
50,167,0
80259015,80025901,0
161,235,1
80002599,80259132,1
20005755,20005444,1
20005755,20005444,1
80028005,80280127,1
552466,552845,1
177,179,1
20005680,20005675,0
20005501,20005527,1
1198831,1198745,0
80259175,80259114,0
729476,785798,1
1198831,1198483,0
1198526,1197215,1
972060,969464,0
740207,740213,1
1197187,1198574,1
1198606,1198348,0
20005508,20325061,1
1015439,1014117,0
80025975,80259122,1
20005398,20005649,0
50,63,0
20005691,20005728,0
20005450,20005750,0
80259185,80259126,0
50002675,50002633,1
785737,785608,0
20005517,20005653,0
20005531,20005527,1
80259175,80259144,0
79,179,1
80025929,80259127,1
20005778,20005404,1
935727,935843,1
1198673,1198415,0
72,139,1
50002641,50002648,1
74,185,1
239,252,1
80026014,80026084,1
1341091,1341378,1
86,195,1
80259144,80025977,0
72,199,0
20005522,20005375,0
20005522,20005375,0
552805,552391,0
80025976,80025935,0
971997,972118,1
971997,972118,1
971997,972118,1
16,215,0
1245738,1341267,1
151,31,1
20005532,20005649,0
10,250,0
80025931,80259149,1
80025966,80025953,0
80002802,80280132,1
20005785,20005459,0
740302,740276,0
60005818,60005812,0
80025925,80025905,0
1015254,935583,1
1015254,935583,1
60016921,60016919,0
80028087,80028012,0
20005538,20005382,0
50002362,50000763,0
20005774,20005436,0
80280113,80028077,0
80025981,80025919,0
80280148,80002809,0
60016927,60016914,0
50001939,50002675,1
20005662,20005713,1
1245474,1341170,1
20005538,20005546,0
80280119,80028072,0
1198346,1198518,0
20005523,20005554,1
20005523,20005554,1
50002216,50002202,1
1198734,1198910,1
32,124,0
80028095,80028098,1
20005375,20005652,0
20005667,20005690,0
80280134,80280128,0
1341072,1341363,0
20005553,20005554,1
80002592,80025987,1
60005778,60005779,1
80026022,80026055,1
20005554,20005375,1
80025911,80259166,1
80259115,80025985,0
969430,969207,0
80259161,80025987,0
80028092,80002809,0
1012891,1015436,0
11,104,1
80259136,80259151,1
50002062,50257284,1
80280136,80028022,0
80259167,80259113,0
80028094,80280012,1
80025999,80259171,1
20005447,20005411,0
80280131,80028098,0
969216,969142,1
1245827,1341773,0
60016928,60016917,0
60064611,60064619,1
80259178,80259166,0
729495,785853,1
20002032,20002079,1
66,161,1
785488,729589,0
50002236,50002399,1
969194,972012,1
80025942,80025915,0
80025975,80025993,1
80259177,80025994,0
53,115,0
60016929,60016938,1
785462,785725,1
1198397,1198311,1
80259167,80259143,0
80026058,80260101,1
935679,935989,1
50001994,50000772,1
1341119,1341196,1
80280146,80028064,0
80002606,80002607,1
80025948,80259182,1
60016924,60016944,1
161,230,0
80028006,80280141,1
785658,785589,0
1198889,1198369,1
133,228,1
20005772,20005402,1
971917,972019,1
20324637,20005760,1
80025958,80025922,0
80280136,80028082,0
552125,552341,1
935734,936046,1
935734,936046,1
935734,936046,1
935734,936046,1
50002338,50002652,1
80028026,80280012,1
80280013,80028067,0
972170,969432,1
1012891,1013235,0
50002076,50002652,1
60002082,60002087,1
116,165,0
20005515,20005549,0
80002803,80280012,1
20005700,20005684,1
60005733,60005739,1
80028005,80002809,1
60,53,0
20005766,20005405,0
20005766,20005405,0
20005501,20005474,1
121,253,0
80259018,80025915,0
1341078,1341350,0
216,239,1
20005536,20005480,0
935888,935928,0
20319537,20005473,0
13,40,0
80259178,80259128,0
80026015,80026007,0
20005531,20005474,1
24,93,0
1245738,1341430,1
80026061,80026009,0
20005442,20005402,1
50002037,50002673,1
1014113,1013234,0
935696,935888,1
935696,935888,1
935696,935888,1
935696,935888,1
1198492,1198840,1
80026021,80026071,1
969177,969267,1
1198615,1198357,0
80028018,80028095,1
74,132,1
0,183,1
80025913,80002594,1
165,250,1
80280115,80280116,1
80259144,80259116,0
80026031,80026014,0
20005752,20005419,1
71,166,0
20005367,20005389,0
122,226,0
20005449,20005418,1
20005454,20005762,1
20005533,20319537,1
80280101,80028095,0
972114,972067,1
80000259,80025935,0
80259153,80025956,0
50002237,50003269,1
122,149,1
50002043,50002437,1
80026098,80026081,0
20005782,20005419,1
1197179,1198634,0
80025975,80025932,0
20005456,20005434,1
1341515,1341629,1
80000259,80025965,0
2,205,1
1198457,1198715,0
80259164,80025905,0
80028091,80028067,0
1013232,1014551,1
20005511,20005491,1
20005662,20005660,1
20005703,20005661,1
60016916,60016920,1
80025981,80259159,1
80025939,80025991,1
80000259,80025995,0
50002338,50003270,1
50002076,50003270,1
80259169,80025993,0
1198236,1198580,1
60006183,60006182,0
1198727,1198817,1
1198534,1200866,1
936033,935645,0
80028014,80028056,1
1014552,1014993,1
6,108,1
552420,552476,1
80000260,80026066,0
196,205,1
50002065,50003269,1
553006,552594,0
20005687,20005722,0
216,115,0
1198940,1198248,0
80026048,80026024,0
1341071,1341360,0
41,133,0
60016942,60016918,0
1245825,1341293,1
20005558,20005474,0
36,108,1
80259108,80025987,0
75,36,1
36,209,0
50002425,50257283,1
20005400,20005376,0
935896,935628,1
98,54,0
80259016,80259181,1
80025955,80259011,1
80280149,80280132,0
972167,969132,1
66,108,1
58,181,0
160,167,0
80280139,80028036,0
10,176,1
80002594,80025956,1
60006086,60006082,0
20005518,20005369,0
80028013,80280128,1
80280129,80028054,0
935943,935982,1
1197202,1198773,0
24,232,1
80259181,80025915,0
1198413,1200831,1
151,7,1
20005508,20005649,0
20005756,20005405,1
20005756,20005405,1
935961,935999,1
80280139,80028066,0
40,176,1
60016926,60016937,1
1198828,1198742,0
80259175,80259187,1
1197212,1198785,0
80028029,80028067,1
596770,596579,0
1014088,1014969,1
20005534,20005376,0
785523,785924,1
80028027,80028022,0
232,54,0
58,241,0
31,248,1
20005524,20005394,0
60016953,60016933,0
20005448,20005760,1
785791,785526,0
32,69,1
552971,552503,0
904619,969338,1
904619,969338,1
904619,969338,1
969424,971966,1
80025931,80025967,1
80026069,80025917,0
969215,969348,1
972179,969441,1
80028013,80028072,1
50002019,50002077,0
20005709,20005693,1
60006087,60006085,0
716794,716799,1
80026091,80026023,0
50002039,50002666,1
190,254,1
740221,740183,0
29,55,0
969339,972095,0
20005516,20005648,1
80028001,80028038,1
1198448,1198276,1
20005693,20005725,1
80026053,80026091,1
1198840,1198926,0
80025923,80259152,1
1012835,1014409,0
80026085,80002602,0
552126,552234,0
50000721,50000727,0
20005546,20005648,1
80026071,80026081,1
1198222,1197182,1
50001938,50001924,0
80026048,80026097,1
740202,740247,1
1198589,1198417,0
27,209,1
80280101,80280141,1
20005433,20005423,0
1198343,1198777,0
80028069,80280116,1
552937,552423,0
80025912,80259151,1
935852,935774,0
50002191,50002632,1
29,115,0
80025911,80025984,1
972151,969236,0
740253,740197,0
716719,716759,1
80259146,80025988,0
75,251,0
55,163,1
80259111,80025905,0
1015012,1013691,0
50001934,50002071,0
80025981,80259106,1
80002803,80028037,1
935915,935683,1
935901,935785,1
80025983,80259152,1
958590,1198218,0
1341163,1341659,1
716749,716759,1
80028018,80280127,1
11,214,1
60005786,60005781,0
80000280,80028067,0
20005387,20005481,0
1198487,1198229,0
1197230,1198896,0
50002094,50000763,1
60016913,60016919,1
969204,969427,1
785444,785845,1
152,196,0
76,235,1
163,115,0
214,175,0
50002089,50000769,1
209,251,0
80026001,80026011,1
80028049,80028046,0
60006192,60006191,0
79,102,1
20005516,20005527,0
80002808,80280116,1
80025966,80259117,1
80280152,80280116,0
60016932,60016945,1
214,205,0
215,246,0
1341539,1245637,0
80026056,80026068,1
80025907,80025945,1
80259179,80025945,0
60016954,60001699,0
80260001,80026023,0
101,241,1
80026033,80026057,1
51,183,0
50001945,50001952,0
1014557,1014117,0
80280152,80280012,0
60001692,60016914,1
80280146,80280152,1
20005702,20005726,0
121,112,1
80259112,80025938,0
1341021,1245849,0
253,231,1
20005527,20005476,0
24,179,1
20005528,20005651,0
80025975,80259179,1
6,252,0
80025914,80025961,1
80259169,80259124,0
141,175,1
1341814,1341322,1
80002598,80259122,1
80280158,80280141,0
935958,935648,1
80025968,80259139,1
80280149,80028086,0
80259129,80259117,0
50002038,50002254,1
10,165,0
20005393,20005650,1
20005461,20005778,0
1198287,1198545,1
50000389,50002633,1
80028008,80028076,1
179,54,0
20005753,20005404,1
5,241,0
73,185,0
20005471,20005394,0
33,241,1
80025998,80259139,1
1198422,1200840,1
936008,935970,0
80025971,80025956,0
60016916,60016910,0
80026089,80026047,0
129,199,0
1014374,1015256,1
9,5,1
423463,423524,1
80025951,80025977,1
22,27,0
80026028,80026011,0
786499,785830,0
1341030,1341312,0
20005451,20324638,0
60016952,60016930,0
20319536,20005546,1
1197278,1198453,0
20005417,20005431,1
20005702,20005688,0
20005380,20005549,1
80025982,80025905,0
80028093,80028086,0
785765,785452,0
1074463,1198639,0
80002597,80025935,0
80025904,80025915,1
1341056,1341331,0
1198476,1197238,1
716808,716803,0
80025925,80259145,1
935839,935647,0
1341485,1341873,1
20005724,20005690,0
80002597,80025965,0
1198564,1197243,1
1341919,1341621,0
80259146,80259127,0
22,251,0
50001931,50002625,1
110,55,0
1198394,1197182,1
38,94,0
80028034,80028037,1
1341048,1245901,0
935642,936030,1
1197192,1198668,0
80025966,80025988,1
151,133,0
20005529,20005375,1
80026048,80002608,1
80028018,80002809,1
80280125,80028078,0
935618,935794,1
552946,552432,0
11,161,1
50001919,50002399,1
80025939,80259177,1
60016939,60016915,0
1013927,1013048,0
1012836,1015734,1
60016952,60001693,0
80025936,80025937,1
80025913,80025953,1
66,218,1
50002006,50001994,1
60016949,60016927,0
80025983,80025938,0
44,253,0
935910,935794,1
1197274,1197221,0
80025999,80025915,0
110,115,0
111,156,0
80259178,80259141,0
1341467,1341586,1
80028036,80028059,1
80028085,80280141,1
80002598,80025993,1
20005453,20005777,0
156,251,0
60016955,60016922,0
80026033,80260101,1
1014412,1014853,1
80025943,80025953,1
785941,785765,0
218,230,0
1012902,1014574,0
50001959,50001953,0
80025933,80259116,1
20005459,20005772,0
80026067,80026023,0
60016952,60016955,1
122,239,0
20005755,20005448,1
80259014,80025977,0
1198856,1198250,0
20005531,20005367,0
609327,609564,1
1012846,1014888,0
178,253,0
20005474,20005476,0
552861,552426,0
80280111,80280106,0
1198429,1198949,1
80026005,80026026,1
122,141,0
1198797,1198621,1
1245583,1341199,1
14,190,0
15,231,0
50002272,50000770,0
20005778,20005408,1
20005535,20005650,1
80025928,80025964,1
729049,785526,1
50002092,50002437,1
80026082,80026019,0
80280113,80280127,1
50000753,50000763,1
14,220,0
60006325,60006322,0
80259153,80025901,0
80028029,80028003,0
20005412,20005408,1
596800,596609,1
596800,596609,1
80259148,80025977,0
76,199,0
80280158,80028095,0
935725,935649,0
1200812,1197182,0
80025919,80259143,1
60016956,60016955,0
80259016,80259152,0
13,71,1
80280153,80028037,0
1158699,1158665,0
14,250,0
80025931,80259153,1
969235,969278,1
149,231,0
80025929,80025905,0
80028065,80280107,1
80259164,80025984,0
1247024,1341108,0
1247024,1341108,0
1341108,1247024,1
1247024,1341108,0
80026008,80026027,1
20005778,20005436,0
20005671,20005660,0
60016931,60016914,0
20005717,20005662,0
20005784,20005431,0
80028008,80280108,1
20005486,20005491,1
1095622,1200807,1
20005558,20005389,0
80025955,80025992,1
36,124,0
80026094,80026075,0
20005502,20005539,0
27,103,1
66,31,1
935816,935972,1
20005671,20005690,0
935912,935680,1
80280108,80028038,0
1200793,1198379,0
1074755,1198745,0
80002592,80025991,1
935871,936029,1
80025909,80259124,1
972171,972077,0
80026022,80026059,1
104,98,0
31,230,0
80259159,80259166,1
1198531,1198793,0
20005554,20005379,1
80025933,80025987,1
20005447,20005760,0
80280001,80280154,1
80280135,80280154,1
80025927,80259114,1
80259165,80025987,0
80028096,80002809,0
80026015,80002607,1
1197201,1198251,0
80025997,80025945,0
80028004,80280123,1
80025939,80259124,1
80280135,80028098,0
1198844,1198238,0
60016932,60016917,0
936039,935651,0
20005513,20005652,0
80280149,80280107,0
50002157,50002110,1
80025946,80025915,0
20005457,20005406,0
80259171,80259143,0
80025936,80259176,1
80025969,80259124,1
80028052,80028038,0
60016948,60016924,0
972017,969265,0
20005411,20005434,0
20005535,20005463,1
50002023,50002645,1
969221,972017,0
20005750,20005777,0
20005457,20005436,0
20005457,20005436,0
149,176,1
20005524,20005473,0
20005400,20005545,0
80028004,80028067,1
50001952,50000900,1
